nom,age,langue,genre,nombre_enfant,titre,salaire
Ali,56.0,francais,Masculin,5,Fonctionaire,333375.0
Yussef,49.0,Russe,Masculin,6,Fonctionaire,375285.0
Robert,51.0,anglais,Masculin,7,Fonctionaire,729118.0
Moussa,88.0,arabe,Feminin,0,Retraite,531692.0
Ali,41.0,Allemand,Feminin,6,Fonctionaire,619023.0
Ali,55.0,francais,Masculin,7,Independant,370772.0
Fatima,89.0,anglais,Feminin,5,Independant,528633.0
Diop,63.0,chinois,Feminin,3,Independant,629104.0
Eric,30.0,chinois,Feminin,7,Retraite,719746.0
Diop,47.0,chinois,Masculin,2,Independant,743091.0
Diop,87.0,chinois,Feminin,0,Fonctionaire,248786.0
George,73.0,Allemand,Masculin,7,Independant,370255.0
Yussef,44.0,Russe,Feminin,6,Independant,524719.0
Haroun,31.0,Espagnol,Masculin,5,Independant,195316.0
Haroun,48.0,anglais,Feminin,4,Fonctionaire,836784.0
George,96.0,chinois,Masculin,6,Retraite,797471.0
Haroun,58.0,francais,Masculin,5,Fonctionaire,471142.0
Ali,48.0,chinois,Feminin,7,Retraite,531518.0
Rebeca,97.0,anglais,Feminin,0,Independant,818990.0
Haroun,57.0,Espagnol,Feminin,2,Retraite,590901.0
Diop,40.0,Allemand,Masculin,4,Independant,779490.0
Eric,34.0,Allemand,Feminin,7,Independant,697153.0
Rebeca,90.0,francais,Feminin,2,Retraite,615827.0
Robert,66.0,Espagnol,Feminin,6,Independant,364559.0
Yussef,45.0,francais,Masculin,1,Retraite,448951.0
Eric,63.0,arabe,Masculin,1,Cadre superieur,545078.0
Diop,74.0,anglais,Masculin,5,Independant,738568.0
Moussa,77.0,chinois,Feminin,3,Independant,
Ali,85.0,Espagnol,Feminin,4,Independant,224333.0
Sherif,71.0,chinois,Feminin,4,Fonctionaire,514445.0
Robert,79.0,francais,Feminin,1,Retraite,
Yussef,96.0,Espagnol,Masculin,2,Cadre superieur,574034.0
Abakar,29.0,arabe,Feminin,0,Fonctionaire,532203.0
Yussef,48.0,arabe,Masculin,2,Independant,506642.0
Cisse,69.0,Russe,Feminin,6,Cadre superieur,582054.0
George,69.0,chinois,Masculin,0,Cadre superieur,858805.0
Fatima,83.0,Russe,Masculin,7,Fonctionaire,649023.0
Sherif,50.0,arabe,Masculin,6,Independant,762774.0
Fatima,70.0,Russe,Masculin,3,Retraite,849988.0
Rebeca,28.0,francais,Feminin,6,Retraite,203843.0
Moussa,34.0,Allemand,Feminin,7,Fonctionaire,455587.0
Ali,82.0,Espagnol,Feminin,4,Retraite,226810.0
Robert,76.0,anglais,Masculin,2,Independant,458989.0
Abakar,62.0,anglais,Feminin,7,Cadre superieur,284796.0
Diop,40.0,Espagnol,Feminin,1,Cadre superieur,225081.0
Abakar,52.0,Allemand,Feminin,2,Retraite,636573.0
Rebeca,31.0,arabe,Masculin,0,Retraite,124836.0
Fatima,63.0,anglais,Feminin,2,Retraite,830483.0
George,61.0,chinois,Feminin,4,Retraite,459376.0
Fatima,87.0,Allemand,Feminin,4,Retraite,288473.0
James,70.0,Russe,Feminin,0,Fonctionaire,587451.0
Cisse,51.0,anglais,Masculin,3,Retraite,252360.0
Robert,62.0,francais,Feminin,5,Retraite,478415.0
Ali,61.0,arabe,Feminin,0,Retraite,172728.0
Abakar,29.0,Allemand,Masculin,1,Retraite,328417.0
Moussa,86.0,Russe,Masculin,0,Fonctionaire,504424.0
Cisse,97.0,Espagnol,Feminin,1,Independant,505576.0
James,53.0,Russe,Masculin,0,Retraite,285903.0
George,37.0,Espagnol,Feminin,4,Cadre superieur,466044.0
Diop,65.0,Espagnol,Masculin,6,Cadre superieur,288726.0
Moussa,97.0,Russe,Feminin,5,Cadre superieur,824736.0
George,64.0,chinois,Masculin,2,Fonctionaire,556929.0
George,35.0,arabe,Masculin,6,Cadre superieur,633492.0
Eric,68.0,Espagnol,Masculin,7,Retraite,504193.0
Abakar,87.0,francais,Masculin,2,Fonctionaire,119639.0
Eric,80.0,Allemand,Masculin,2,Fonctionaire,108486.0
Diop,50.0,anglais,Feminin,6,Cadre superieur,700390.0
Ali,44.0,chinois,Masculin,4,Fonctionaire,468335.0
Abakar,57.0,francais,Feminin,5,Retraite,553051.0
Cisse,79.0,anglais,Feminin,2,Independant,307276.0
Moussa,38.0,chinois,Feminin,3,Cadre superieur,698565.0
James,83.0,Allemand,Masculin,6,Independant,253814.0
Yussef,49.0,Espagnol,Masculin,4,Independant,636712.0
Robert,55.0,anglais,Feminin,1,Cadre superieur,559728.0
Haroun,52.0,arabe,Feminin,4,Retraite,718847.0
Eric,97.0,Espagnol,Masculin,4,Fonctionaire,353995.0
George,81.0,Russe,Feminin,4,Cadre superieur,564053.0
Cisse,47.0,anglais,Masculin,3,Cadre superieur,477769.0
James,73.0,Allemand,Feminin,6,Independant,254898.0
Rebeca,89.0,Allemand,Feminin,2,Cadre superieur,675164.0
Abakar,50.0,arabe,Masculin,4,Cadre superieur,376940.0
Eric,32.0,francais,Masculin,4,Fonctionaire,383839.0
Sherif,86.0,anglais,Feminin,5,Cadre superieur,302098.0
Sherif,64.0,francais,Feminin,7,Independant,514322.0
Robert,68.0,anglais,Feminin,6,Independant,861821.0
Eric,73.0,anglais,Feminin,0,Fonctionaire,313625.0
Rebeca,96.0,anglais,Masculin,0,Fonctionaire,464958.0
Ali,71.0,arabe,Masculin,6,Independant,177252.0
Ali,69.0,francais,Feminin,7,Independant,896069.0
Haroun,44.0,arabe,Masculin,2,Fonctionaire,513122.0
Yussef,56.0,Allemand,Feminin,1,Independant,423023.0
Ali,95.0,francais,Masculin,3,Independant,491898.0
Fatima,76.0,anglais,Masculin,7,Cadre superieur,401629.0
Robert,73.0,Allemand,Feminin,3,Independant,813050.0
Cisse,38.0,arabe,Feminin,0,Fonctionaire,837485.0
Cisse,97.0,Espagnol,Feminin,7,Retraite,284142.0
Eric,48.0,Espagnol,Masculin,3,Cadre superieur,429483.0
Sherif,79.0,anglais,Feminin,5,Cadre superieur,272476.0
James,57.0,Espagnol,Feminin,5,Independant,100254.0
Robert,87.0,arabe,Masculin,1,Fonctionaire,462682.0
George,75.0,Russe,Masculin,2,Cadre superieur,207502.0
Eric,57.0,arabe,Masculin,1,Independant,338294.0
Haroun,45.0,arabe,Masculin,6,Retraite,587541.0
Haroun,68.0,Russe,Feminin,7,Retraite,96785.0
George,30.0,anglais,Feminin,7,Retraite,134697.0
Sherif,79.0,Russe,Feminin,1,Fonctionaire,609668.0
Fatima,67.0,francais,Masculin,7,Independant,582599.0
Diop,90.0,francais,Masculin,0,Retraite,698334.0
Ali,46.0,francais,Masculin,5,Cadre superieur,689436.0
Abakar,30.0,Allemand,Feminin,1,Retraite,799251.0
Abakar,73.0,anglais,Feminin,0,Retraite,353071.0
Cisse,77.0,arabe,Feminin,0,Cadre superieur,584165.0
Sherif,87.0,chinois,Masculin,2,Independant,610569.0
James,42.0,Allemand,Masculin,0,Cadre superieur,801399.0
Fatima,78.0,francais,Masculin,1,Retraite,169246.0
James,38.0,arabe,Feminin,1,Retraite,100992.0
Yussef,51.0,Russe,Feminin,1,Cadre superieur,531618.0
Sherif,75.0,arabe,Feminin,2,Cadre superieur,150799.0
James,87.0,anglais,Masculin,7,Independant,530632.0
Moussa,83.0,Espagnol,Feminin,6,Fonctionaire,117307.0
Yussef,93.0,Allemand,Masculin,1,Cadre superieur,266696.0
Yussef,97.0,Allemand,Feminin,4,Retraite,206912.0
Haroun,69.0,chinois,Masculin,6,Retraite,361680.0
James,79.0,anglais,Feminin,6,Cadre superieur,824511.0
Rebeca,83.0,Espagnol,Feminin,0,Retraite,353191.0
Rebeca,80.0,chinois,Masculin,7,Cadre superieur,298628.0
George,79.0,francais,Masculin,0,Independant,706480.0
Fatima,59.0,chinois,Feminin,0,Fonctionaire,145871.0
Abakar,52.0,Espagnol,Masculin,6,Retraite,472858.0
Cisse,53.0,chinois,Masculin,1,Independant,873444.0
Sherif,61.0,chinois,Masculin,5,Retraite,481147.0
Haroun,58.0,Allemand,Masculin,6,Fonctionaire,582226.0
Fatima,43.0,Russe,Feminin,5,Independant,688374.0
George,80.0,chinois,Feminin,0,Cadre superieur,351658.0
James,50.0,anglais,Masculin,4,Retraite,407068.0
Diop,41.0,chinois,Feminin,7,Retraite,865652.0
Rebeca,35.0,Espagnol,Masculin,2,Fonctionaire,482445.0
George,61.0,chinois,Feminin,3,Fonctionaire,127237.0
Sherif,36.0,Russe,Masculin,3,Fonctionaire,428369.0
Cisse,80.0,arabe,Masculin,5,Fonctionaire,620786.0
George,85.0,chinois,Masculin,4,Fonctionaire,382039.0
Haroun,78.0,anglais,Feminin,0,Cadre superieur,650072.0
James,31.0,Allemand,Feminin,2,Independant,619922.0
Abakar,39.0,Allemand,Feminin,5,Fonctionaire,802012.0
Yussef,66.0,Russe,Feminin,4,Independant,91897.0
George,43.0,chinois,Masculin,1,Retraite,366134.0
Robert,65.0,arabe,Feminin,0,Independant,508294.0
Abakar,46.0,Russe,Feminin,2,Fonctionaire,392662.0
Eric,67.0,Russe,Masculin,1,Independant,591806.0
Rebeca,47.0,Allemand,Masculin,0,Fonctionaire,472703.0
Rebeca,81.0,arabe,Masculin,6,Retraite,539177.0
Fatima,35.0,anglais,Feminin,0,Independant,417979.0
Eric,37.0,Russe,Feminin,3,Fonctionaire,472708.0
Robert,91.0,francais,Feminin,0,Independant,471786.0
Rebeca,30.0,Russe,Masculin,5,Cadre superieur,523475.0
George,76.0,anglais,Masculin,3,Cadre superieur,
Moussa,28.0,Russe,Masculin,4,Cadre superieur,720287.0
Eric,81.0,Allemand,Masculin,3,Cadre superieur,657440.0
Fatima,78.0,Espagnol,Feminin,6,Independant,338463.0
Diop,87.0,anglais,Masculin,3,Fonctionaire,727924.0
Eric,64.0,chinois,Masculin,2,Independant,272798.0
Ali,32.0,Espagnol,Masculin,4,Retraite,242121.0
Abakar,86.0,anglais,Feminin,7,Independant,499074.0
Fatima,84.0,chinois,Feminin,2,Cadre superieur,
George,31.0,chinois,Masculin,0,Retraite,739290.0
Yussef,95.0,Espagnol,Masculin,7,Independant,757717.0
Moussa,91.0,Espagnol,Feminin,2,Retraite,733841.0
Fatima,61.0,Allemand,Feminin,3,Cadre superieur,446864.0
Yussef,28.0,francais,Feminin,7,Cadre superieur,429287.0
Haroun,43.0,chinois,Masculin,3,Independant,644810.0
Ali,74.0,chinois,Feminin,0,Retraite,246575.0
Moussa,40.0,arabe,Feminin,7,Fonctionaire,501344.0
Eric,34.0,Espagnol,Masculin,7,Retraite,252246.0
Sherif,40.0,anglais,Masculin,6,Retraite,128981.0
Diop,60.0,Russe,Masculin,7,Fonctionaire,301786.0
Sherif,69.0,Allemand,Feminin,6,Cadre superieur,183134.0
Sherif,57.0,Allemand,Masculin,7,Independant,282754.0
George,63.0,arabe,Feminin,1,Cadre superieur,808649.0
Eric,46.0,arabe,Feminin,3,Cadre superieur,549224.0
Cisse,51.0,francais,Feminin,7,Cadre superieur,462177.0
Yussef,29.0,francais,Feminin,5,Fonctionaire,704440.0
Robert,57.0,arabe,Masculin,6,Fonctionaire,376436.0
Yussef,87.0,Espagnol,Feminin,1,Cadre superieur,317093.0
James,63.0,arabe,Feminin,5,Fonctionaire,319518.0
Fatima,40.0,francais,Masculin,6,Fonctionaire,851238.0
Sherif,64.0,anglais,Masculin,1,Fonctionaire,736981.0
Moussa,50.0,francais,Feminin,0,Cadre superieur,213964.0
Haroun,71.0,Espagnol,Masculin,4,Fonctionaire,720230.0
Fatima,47.0,Allemand,Masculin,6,Independant,442784.0
Haroun,42.0,Allemand,Masculin,5,Independant,155859.0
Yussef,84.0,anglais,Feminin,2,Cadre superieur,877360.0
George,45.0,chinois,Masculin,3,Cadre superieur,650878.0
Sherif,73.0,chinois,Masculin,0,Cadre superieur,887302.0
Eric,36.0,chinois,Feminin,4,Independant,
Haroun,79.0,anglais,Masculin,1,Independant,859344.0
George,54.0,arabe,Masculin,4,Retraite,527035.0
Moussa,43.0,chinois,Feminin,1,Independant,542139.0
James,56.0,Allemand,Feminin,2,Cadre superieur,605755.0
Diop,66.0,Espagnol,Masculin,5,Independant,194833.0
Cisse,62.0,francais,Masculin,5,Cadre superieur,664168.0
Eric,30.0,arabe,Masculin,4,Cadre superieur,635862.0
Eric,68.0,arabe,Masculin,6,Cadre superieur,172751.0
Robert,64.0,francais,Masculin,4,Independant,270390.0
Fatima,,anglais,Masculin,5,Retraite,410830.0
Sherif,81.0,Russe,Masculin,2,Retraite,701132.0
Sherif,69.0,chinois,Feminin,5,Retraite,484345.0
Abakar,94.0,arabe,Masculin,5,Retraite,477464.0
Yussef,93.0,anglais,Feminin,6,Fonctionaire,861589.0
Haroun,86.0,chinois,Masculin,7,Cadre superieur,267334.0
George,56.0,Espagnol,Feminin,0,Cadre superieur,516631.0
Fatima,34.0,anglais,Masculin,7,Fonctionaire,588226.0
Haroun,40.0,Espagnol,Feminin,3,Independant,752253.0
Moussa,44.0,arabe,Feminin,2,Retraite,420171.0
Cisse,61.0,chinois,Masculin,2,Independant,750102.0
Rebeca,88.0,chinois,Feminin,1,Fonctionaire,789609.0
Diop,35.0,Russe,Feminin,6,Independant,466162.0
Sherif,71.0,arabe,Masculin,1,Retraite,646038.0
James,59.0,anglais,Feminin,3,Cadre superieur,501134.0
Rebeca,50.0,Allemand,Feminin,6,Independant,468261.0
Robert,42.0,anglais,Masculin,4,Cadre superieur,699357.0
Haroun,84.0,chinois,Masculin,1,Fonctionaire,533728.0
Ali,68.0,Russe,Masculin,0,Fonctionaire,572136.0
Robert,55.0,arabe,Masculin,1,Retraite,619678.0
Haroun,67.0,arabe,Masculin,2,Independant,492542.0
Moussa,59.0,francais,Masculin,6,Retraite,157418.0
Robert,67.0,francais,Masculin,3,Fonctionaire,220466.0
Moussa,97.0,chinois,Masculin,7,Fonctionaire,354413.0
Rebeca,30.0,Allemand,Feminin,6,Cadre superieur,842668.0
Cisse,91.0,chinois,Masculin,2,Independant,660006.0
Ali,92.0,francais,Masculin,1,Fonctionaire,709345.0
Cisse,28.0,Russe,Masculin,5,Independant,419001.0
James,35.0,anglais,Masculin,3,Cadre superieur,283042.0
Diop,39.0,anglais,Masculin,0,Retraite,206366.0
Fatima,61.0,arabe,Feminin,1,Cadre superieur,867464.0
Diop,95.0,Allemand,Feminin,3,Independant,512031.0
Sherif,88.0,anglais,Feminin,4,Cadre superieur,801680.0
Fatima,33.0,Espagnol,Masculin,1,Retraite,262565.0
Moussa,42.0,Russe,Feminin,6,Independant,596561.0
Ali,46.0,arabe,Feminin,0,Independant,216898.0
Haroun,43.0,francais,Masculin,5,Cadre superieur,492271.0
Robert,50.0,arabe,Feminin,1,Retraite,223364.0
George,58.0,francais,Masculin,4,Independant,647252.0
Abakar,41.0,Espagnol,Feminin,0,Cadre superieur,734818.0
Haroun,34.0,arabe,Masculin,1,Fonctionaire,517346.0
Cisse,64.0,arabe,Masculin,4,Fonctionaire,878423.0
Ali,78.0,Allemand,Feminin,0,Independant,473187.0
Robert,81.0,anglais,Masculin,2,Retraite,214494.0
Moussa,66.0,Allemand,Feminin,7,Fonctionaire,808628.0
Yussef,75.0,Espagnol,Masculin,3,Cadre superieur,335173.0
Robert,60.0,Russe,Masculin,2,Fonctionaire,475641.0
George,91.0,arabe,Feminin,1,Fonctionaire,891331.0
Sherif,73.0,arabe,Masculin,5,Fonctionaire,799246.0
James,90.0,arabe,Feminin,2,Cadre superieur,504341.0
Abakar,88.0,chinois,Masculin,2,Independant,155310.0
Rebeca,58.0,chinois,Masculin,7,Cadre superieur,690419.0
Haroun,89.0,chinois,Feminin,6,Cadre superieur,236101.0
George,97.0,francais,Masculin,7,Cadre superieur,230599.0
George,80.0,chinois,Masculin,6,Cadre superieur,262235.0
Yussef,95.0,chinois,Masculin,6,Independant,808307.0
Rebeca,70.0,Russe,Feminin,7,Retraite,189463.0
Sherif,68.0,Russe,Feminin,5,Retraite,121791.0
George,67.0,anglais,Masculin,6,Fonctionaire,620567.0
Fatima,55.0,arabe,Masculin,5,Independant,282046.0
Cisse,50.0,arabe,Masculin,7,Cadre superieur,608477.0
Haroun,29.0,arabe,Masculin,5,Fonctionaire,207632.0
Abakar,61.0,Espagnol,Masculin,1,Retraite,381731.0
Haroun,80.0,chinois,Masculin,4,Independant,607825.0
James,75.0,chinois,Feminin,1,Cadre superieur,621971.0
Ali,40.0,anglais,Masculin,7,Independant,419679.0
Rebeca,73.0,Allemand,Feminin,4,Cadre superieur,732958.0
Haroun,73.0,francais,Feminin,3,Retraite,127899.0
Eric,93.0,arabe,Masculin,4,Cadre superieur,726253.0
Ali,64.0,Russe,Masculin,0,Retraite,588219.0
Diop,58.0,arabe,Feminin,7,Cadre superieur,455459.0
Sherif,63.0,anglais,Feminin,6,Fonctionaire,366560.0
Haroun,39.0,Espagnol,Masculin,5,Retraite,420594.0
Fatima,65.0,Russe,Feminin,5,Cadre superieur,417439.0
Rebeca,89.0,francais,Feminin,4,Retraite,104501.0
Sherif,33.0,arabe,Masculin,3,Independant,576811.0
Robert,46.0,Russe,Masculin,1,Retraite,799018.0
James,88.0,Russe,Feminin,4,Retraite,357286.0
Cisse,85.0,chinois,Feminin,7,Cadre superieur,406910.0
Haroun,34.0,Espagnol,Masculin,1,Cadre superieur,879809.0
James,88.0,chinois,Feminin,4,Cadre superieur,107063.0
James,44.0,chinois,Feminin,3,Independant,432566.0
James,30.0,chinois,Masculin,0,Cadre superieur,245980.0
Abakar,57.0,Allemand,Feminin,7,Fonctionaire,144111.0
Sherif,82.0,arabe,Masculin,0,Fonctionaire,339035.0
Rebeca,83.0,arabe,Masculin,3,Independant,639804.0
Ali,40.0,chinois,Feminin,3,Retraite,433606.0
Haroun,79.0,Espagnol,Masculin,5,Retraite,738213.0
Abakar,36.0,anglais,Feminin,4,Fonctionaire,691999.0
Ali,45.0,chinois,Feminin,2,Retraite,852246.0
Haroun,28.0,Allemand,Feminin,5,Fonctionaire,451137.0
Robert,71.0,Allemand,Masculin,0,Retraite,246368.0
Diop,52.0,Allemand,Masculin,2,Cadre superieur,283015.0
Yussef,34.0,anglais,Masculin,6,Fonctionaire,199916.0
Moussa,49.0,francais,Masculin,0,Retraite,308570.0
Abakar,40.0,chinois,Feminin,1,Independant,232106.0
Yussef,87.0,Espagnol,Feminin,2,Independant,189446.0
Fatima,91.0,arabe,Masculin,7,Independant,626470.0
Eric,89.0,francais,Feminin,5,Fonctionaire,543521.0
Ali,62.0,chinois,Masculin,4,Fonctionaire,549082.0
Fatima,31.0,Allemand,Feminin,6,Cadre superieur,84095.0
Moussa,75.0,francais,Masculin,0,Retraite,383089.0
Eric,84.0,francais,Masculin,5,Independant,286291.0
Diop,49.0,Allemand,Masculin,7,Independant,383048.0
Abakar,61.0,anglais,Feminin,6,Retraite,644601.0
Cisse,68.0,francais,Masculin,7,Independant,773806.0
Eric,62.0,Allemand,Feminin,4,Independant,308324.0
Abakar,91.0,Russe,Feminin,5,Retraite,828091.0
Yussef,65.0,francais,Masculin,0,Fonctionaire,387621.0
Rebeca,73.0,anglais,Masculin,5,Cadre superieur,785396.0
Abakar,56.0,anglais,Masculin,7,Fonctionaire,351915.0
James,49.0,Russe,Feminin,2,Retraite,821095.0
Yussef,81.0,anglais,Feminin,7,Fonctionaire,298594.0
Eric,67.0,chinois,Feminin,2,Retraite,87300.0
Diop,63.0,chinois,Masculin,2,Independant,408339.0
James,88.0,chinois,Feminin,2,Independant,708723.0
Haroun,51.0,francais,Feminin,5,Independant,418844.0
Eric,85.0,francais,Feminin,1,Fonctionaire,309978.0
Yussef,89.0,Espagnol,Feminin,5,Cadre superieur,805137.0
Rebeca,60.0,Espagnol,Masculin,0,Fonctionaire,883326.0
Moussa,52.0,anglais,Feminin,6,Independant,692785.0
Eric,56.0,arabe,Feminin,0,Cadre superieur,235689.0
Eric,44.0,Allemand,Masculin,1,Fonctionaire,169437.0
Yussef,95.0,Allemand,Feminin,7,Retraite,677067.0
Cisse,81.0,Allemand,Feminin,6,Retraite,371698.0
Robert,41.0,anglais,Masculin,0,Cadre superieur,611405.0
James,91.0,Russe,Feminin,2,Cadre superieur,875444.0
Moussa,55.0,Allemand,Masculin,3,Fonctionaire,419399.0
Cisse,65.0,anglais,Masculin,4,Retraite,635766.0
Eric,79.0,arabe,Masculin,2,Cadre superieur,558856.0
Rebeca,36.0,anglais,Feminin,3,Independant,749074.0
Ali,41.0,Allemand,Masculin,3,Independant,108707.0
James,36.0,anglais,Masculin,6,Retraite,286434.0
Rebeca,70.0,arabe,Feminin,7,Cadre superieur,92424.0
Fatima,38.0,arabe,Feminin,0,Cadre superieur,807998.0
Haroun,93.0,arabe,Masculin,4,Retraite,558531.0
James,30.0,chinois,Masculin,5,Retraite,
Fatima,83.0,francais,Masculin,7,Fonctionaire,446888.0
Moussa,58.0,arabe,Masculin,4,Retraite,376661.0
Diop,28.0,francais,Masculin,2,Fonctionaire,647719.0
George,54.0,Russe,Feminin,5,Fonctionaire,255042.0
Fatima,73.0,Allemand,Feminin,5,Independant,242029.0
Robert,92.0,Allemand,Feminin,5,Fonctionaire,166005.0
Diop,69.0,Espagnol,Masculin,6,Retraite,264815.0
Robert,54.0,anglais,Feminin,2,Retraite,654532.0
Moussa,32.0,arabe,Feminin,2,Retraite,681890.0
Fatima,48.0,francais,Feminin,5,Fonctionaire,563057.0
Sherif,32.0,Russe,Masculin,5,Independant,877382.0
Sherif,35.0,Espagnol,Masculin,1,Cadre superieur,846594.0
Sherif,31.0,anglais,Feminin,1,Retraite,103260.0
Fatima,97.0,Russe,Feminin,5,Cadre superieur,891151.0
Diop,84.0,arabe,Feminin,4,Cadre superieur,677926.0
Yussef,47.0,Allemand,Feminin,7,Retraite,757451.0
Diop,51.0,Espagnol,Masculin,2,Independant,473904.0
James,31.0,arabe,Masculin,6,Retraite,276372.0
Diop,94.0,Allemand,Feminin,3,Fonctionaire,431240.0
Moussa,35.0,Espagnol,Masculin,2,Retraite,842785.0
Cisse,45.0,anglais,Feminin,6,Fonctionaire,421489.0
Sherif,81.0,chinois,Masculin,3,Fonctionaire,820979.0
Sherif,29.0,chinois,Feminin,1,Cadre superieur,358566.0
Diop,,Allemand,Feminin,3,Cadre superieur,307527.0
Diop,97.0,francais,Masculin,1,Retraite,80844.0
Eric,45.0,francais,Feminin,6,Retraite,796478.0
Sherif,70.0,anglais,Feminin,4,Fonctionaire,622553.0
Haroun,47.0,Russe,Feminin,5,Cadre superieur,629787.0
Ali,59.0,arabe,Masculin,2,Independant,381743.0
Yussef,49.0,Espagnol,Feminin,6,Cadre superieur,274168.0
Moussa,75.0,chinois,Feminin,5,Fonctionaire,868487.0
Robert,82.0,anglais,Feminin,1,Fonctionaire,831032.0
Ali,83.0,Russe,Masculin,6,Independant,125260.0
Robert,52.0,anglais,Masculin,5,Cadre superieur,764619.0
Rebeca,93.0,Allemand,Feminin,5,Fonctionaire,320762.0
George,72.0,francais,Feminin,7,Cadre superieur,
Fatima,90.0,Russe,Masculin,4,Independant,480518.0
Robert,56.0,Espagnol,Masculin,3,Cadre superieur,707591.0
Diop,34.0,arabe,Masculin,5,Fonctionaire,187862.0
George,96.0,anglais,Feminin,4,Independant,619114.0
James,63.0,arabe,Feminin,2,Cadre superieur,642727.0
Moussa,45.0,Espagnol,Masculin,2,Retraite,521366.0
Abakar,51.0,Russe,Feminin,3,Independant,868480.0
Fatima,79.0,Allemand,Masculin,7,Fonctionaire,740371.0
Haroun,90.0,Allemand,Masculin,7,Independant,387676.0
Diop,71.0,Allemand,Masculin,2,Cadre superieur,703795.0
Cisse,90.0,anglais,Masculin,1,Fonctionaire,437554.0
Ali,43.0,arabe,Masculin,3,Retraite,225951.0
Moussa,74.0,chinois,Feminin,6,Fonctionaire,492342.0
Robert,89.0,Allemand,Masculin,3,Fonctionaire,158117.0
Diop,40.0,Russe,Feminin,1,Retraite,
James,57.0,francais,Masculin,7,Independant,131279.0
Yussef,71.0,Allemand,Feminin,7,Independant,725123.0
Ali,68.0,Espagnol,Feminin,2,Cadre superieur,223732.0
Yussef,42.0,Russe,Feminin,6,Fonctionaire,164650.0
Diop,97.0,arabe,Feminin,2,Retraite,608513.0
George,72.0,Russe,Feminin,5,Independant,158277.0
Rebeca,,anglais,Feminin,2,Retraite,166072.0
Moussa,53.0,anglais,Masculin,3,Retraite,
Haroun,63.0,Russe,Feminin,4,Independant,520870.0
Sherif,32.0,anglais,Feminin,1,Cadre superieur,557654.0
Yussef,60.0,Espagnol,Masculin,7,Independant,309719.0
Ali,83.0,Espagnol,Masculin,2,Fonctionaire,662210.0
Robert,72.0,anglais,Masculin,5,Cadre superieur,678828.0
Diop,36.0,Espagnol,Masculin,6,Independant,316340.0
Sherif,79.0,francais,Feminin,5,Fonctionaire,372604.0
Ali,61.0,Espagnol,Masculin,7,Independant,122346.0
Fatima,79.0,Espagnol,Masculin,6,Independant,149740.0
Ali,55.0,Espagnol,Masculin,3,Cadre superieur,669618.0
Rebeca,67.0,arabe,Masculin,1,Retraite,695730.0
Fatima,,Allemand,Feminin,1,Cadre superieur,417056.0
Diop,91.0,anglais,Feminin,3,Fonctionaire,150013.0
Cisse,92.0,Allemand,Feminin,6,Retraite,840342.0
Cisse,90.0,francais,Masculin,5,Independant,747404.0
Ali,94.0,Russe,Masculin,1,Cadre superieur,287801.0
Sherif,60.0,arabe,Masculin,3,Retraite,814518.0
Abakar,89.0,Russe,Masculin,2,Independant,879290.0
Cisse,37.0,Espagnol,Masculin,7,Independant,782504.0
Cisse,62.0,chinois,Feminin,6,Retraite,878182.0
Ali,38.0,chinois,Feminin,7,Fonctionaire,200702.0
James,35.0,francais,Masculin,6,Cadre superieur,413217.0
George,44.0,Russe,Feminin,2,Retraite,478494.0
Abakar,56.0,Russe,Feminin,7,Independant,673238.0
Rebeca,74.0,Espagnol,Masculin,2,Cadre superieur,805537.0
Robert,89.0,Espagnol,Masculin,1,Cadre superieur,830103.0
Sherif,62.0,francais,Masculin,1,Independant,578500.0
Fatima,76.0,Espagnol,Masculin,3,Fonctionaire,753548.0
Robert,35.0,Espagnol,Masculin,4,Independant,405465.0
George,56.0,francais,Masculin,5,Independant,123823.0
